,bb_height,bb_width,block_num,cell_type,conf,content,filename,img_height,img_width,level,line_num,page_num,par_num,word_num,x1,x2,y1,y2
2858,57.0,18.0,5.0,-1,95.0,CUT,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,1222.0,1240.0,1723.0,1780.0
2859,14.0,17.0,5.0,-1,94.0,2,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,1222.0,1239.0,1698.0,1712.0
2862,64.0,22.0,5.0,-1,96.0,BAM,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,1.0,1252.0,1274.0,2054.0,2118.0
2863,94.0,20.0,5.0,-1,96.0,FRESH,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,2.0,1255.0,1275.0,1948.0,2042.0
2864,83.0,19.0,5.0,-1,93.0,BASIL,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,3.0,1257.0,1276.0,1853.0,1936.0
2865,141.0,19.0,5.0,-1,62.0,PESTORLT,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,4.0,1257.0,1276.0,1699.0,1840.0
2867,141.0,21.0,5.0,-1,95.0,CRUSHED,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,2.0,1.0,1290.0,1311.0,1977.0,2118.0
2868,158.0,22.0,5.0,-1,96.0,TOMATOES,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,2.0,2.0,1290.0,1312.0,1807.0,1965.0
2869,47.0,18.0,5.0,-1,96.0,RIV,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,2.0,3.0,1294.0,1312.0,1747.0,1794.0
2870,50.0,18.0,5.0,-1,96.0,10K,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,2.0,4.0,1294.0,1312.0,1685.0,1735.0
2872,89.0,21.0,5.0,-1,95.0,HEINZ,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,2.0,1.0,1326.0,1347.0,2030.0,2119.0
2873,122.0,19.0,5.0,-1,95.0,TOMATO,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,2.0,2.0,1329.0,1348.0,1898.0,2020.0
2874,92.0,19.0,5.0,-1,91.0,PASTE,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,2.0,3.0,1330.0,1349.0,1793.0,1885.0
2875,76.0,18.0,5.0,-1,91.0,3.15K,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,2.0,4.0,1330.0,1348.0,1706.0,1782.0
2877,120.0,21.0,5.0,-1,91.0,P/APPLE,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,2.0,1.0,1363.0,1384.0,2000.0,2120.0
2878,84.0,19.0,5.0,-1,96.0,PIZZA,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,2.0,2.0,1365.0,1384.0,1905.0,1989.0
2879,59.0,19.0,5.0,-1,96.0,CUT,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,2.0,3.0,1366.0,1385.0,1834.0,1893.0
2880,37.0,19.0,5.0,-1,93.0,SY,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,2.0,4.0,1366.0,1385.0,1786.0,1823.0
2881,56.0,18.0,5.0,-1,80.0,3KC,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,2.0,5.0,1366.0,1384.0,1720.0,1776.0
2883,117.0,20.0,5.0,-1,70.0,CLOVES,photo-105.jpg,2448.0,3264.0,5.0,5.0,1.0,2.0,1.0,1400.0,1420.0,2003.0,2120.0
2884,36.0,19.0,5.0,-1,90.0,LG,photo-105.jpg,2448.0,3264.0,5.0,5.0,1.0,2.0,2.0,1402.0,1421.0,1956.0,1992.0
2885,86.0,19.0,5.0,-1,48.0,VINYL,photo-105.jpg,2448.0,3264.0,5.0,5.0,1.0,2.0,3.0,1402.0,1421.0,1858.0,1944.0
2886,133.0,19.0,5.0,-1,60.0,C-cvooos,photo-105.jpg,2448.0,3264.0,5.0,5.0,1.0,2.0,4.0,1402.0,1421.0,1714.0,1847.0
2888,116.0,20.0,5.0,-1,90.0,CLOVES,photo-105.jpg,2448.0,3264.0,5.0,6.0,1.0,2.0,1.0,1437.0,1457.0,2004.0,2120.0
2889,42.0,18.0,5.0,-1,95.0,MD,photo-105.jpg,2448.0,3264.0,5.0,6.0,1.0,2.0,2.0,1439.0,1457.0,1950.0,1992.0
2890,86.0,19.0,5.0,-1,92.0,VINYL,photo-105.jpg,2448.0,3264.0,5.0,6.0,1.0,2.0,3.0,1439.0,1458.0,1851.0,1937.0
2891,146.0,19.0,5.0,-1,44.0,C-CVOOq2,photo-105.jpg,2448.0,3264.0,5.0,6.0,1.0,2.0,4.0,1439.0,1458.0,1694.0,1840.0
2893,99.0,19.0,5.0,-1,90.0,CLOVE,photo-105.jpg,2448.0,3264.0,5.0,7.0,1.0,2.0,1.0,1474.0,1493.0,2022.0,2121.0
2894,165.0,19.0,5.0,-1,53.0,XTRILARCGE,photo-105.jpg,2448.0,3264.0,5.0,7.0,1.0,2.0,2.0,1475.0,1494.0,1847.0,2012.0
2895,85.0,19.0,5.0,-1,91.0,PK100,photo-105.jpg,2448.0,3264.0,5.0,7.0,1.0,2.0,3.0,1475.0,1494.0,1751.0,1836.0
2896,36.0,19.0,5.0,-1,94.0,PO,photo-105.jpg,2448.0,3264.0,5.0,7.0,1.0,2.0,4.0,1475.0,1494.0,1703.0,1739.0
2898,153.0,20.0,5.0,-1,93.0,MAINLAND,photo-105.jpg,2448.0,3264.0,5.0,8.0,1.0,2.0,1.0,1511.0,1531.0,1967.0,2120.0
2899,81.0,19.0,5.0,-1,91.0,MOZZ,photo-105.jpg,2448.0,3264.0,5.0,8.0,1.0,2.0,2.0,1512.0,1531.0,1874.0,1955.0
2900,96.0,19.0,5.0,-1,93.0,SHRED,photo-105.jpg,2448.0,3264.0,5.0,8.0,1.0,2.0,3.0,1512.0,1531.0,1768.0,1864.0
2901,55.0,18.0,5.0,-1,92.0,2KC,photo-105.jpg,2448.0,3264.0,5.0,8.0,1.0,2.0,4.0,1512.0,1530.0,1701.0,1756.0
2903,102.0,19.0,5.0,-1,89.0,MLAND,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,2.0,1.0,1548.0,1567.0,2020.0,2122.0
2904,89.0,19.0,5.0,-1,95.0,SWISS,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,2.0,2.0,1548.0,1567.0,1918.0,2007.0
2905,82.0,18.0,5.0,-1,92.0,SLICE,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,2.0,3.0,1549.0,1567.0,1824.0,1906.0
2906,96.0,23.0,5.0,-1,57.0,1KCG(10,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,2.0,4.0,1548.0,1571.0,1717.0,1813.0
2907,73.0,19.0,5.0,-1,51.0,0.000,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,2.0,5.0,1544.0,1563.0,697.0,770.0
2908,89.0,19.0,5.0,-1,80.0,17.600,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,2.0,6.0,1543.0,1562.0,559.0,648.0
2909,73.0,19.0,5.0,-1,64.0,35.20,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,2.0,7.0,1543.0,1562.0,442.0,515.0
2911,100.0,20.0,5.0,-1,96.0,YEAST,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,2.0,1.0,1584.0,1604.0,2023.0,2123.0
2912,61.0,20.0,5.0,-1,93.0,DRY,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,2.0,2.0,1584.0,1604.0,1950.0,2011.0
2913,118.0,19.0,5.0,-1,32.0,ANCEST,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,2.0,3.0,1585.0,1604.0,1822.0,1940.0
2914,66.0,18.0,5.0,-1,47.0,5006,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,2.0,4.0,1585.0,1603.0,1745.0,1811.0
2915,29.0,19.0,5.0,-1,96.0,20,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,2.0,5.0,1584.0,1603.0,1622.0,1651.0
2916,74.0,19.0,5.0,-1,94.0,0.000,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,2.0,6.0,1581.0,1600.0,696.0,770.0
2917,73.0,20.0,5.0,-1,94.0,2.500,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,2.0,7.0,1580.0,1600.0,558.0,631.0
2918,73.0,20.0,5.0,-1,81.0,50.00,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,2.0,8.0,1579.0,1599.0,441.0,514.0
2920,45.0,19.0,5.0,-1,63.0,B/S,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,1.0,1622.0,1641.0,2077.0,2122.0
2921,124.0,19.0,5.0,-1,77.0,YOGURT,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,2.0,1622.0,1641.0,1941.0,2065.0
2922,99.0,19.0,5.0,-1,92.0,CREEK,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,3.0,1622.0,1641.0,1832.0,1931.0
2923,72.0,19.0,5.0,-1,83.0,10KC,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,4.0,1622.0,1641.0,1740.0,1812.0
2924,10.0,18.0,5.0,-1,76.0,1,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,5.0,1621.0,1639.0,1625.0,1635.0
2925,10.0,18.0,5.0,-1,95.0,1,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,6.0,1619.0,1637.0,867.0,877.0
2926,73.0,19.0,5.0,-1,88.0,©.000,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,7.0,1618.0,1637.0,696.0,769.0
2927,89.0,20.0,5.0,-1,80.0,28.950,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,8.0,1617.0,1637.0,558.0,647.0
2928,73.0,19.0,5.0,-1,86.0,28.95,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,2.0,9.0,1617.0,1636.0,441.0,514.0
2930,109.0,19.0,5.0,-1,82.0,SALAMI,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,1.0,1659.0,1678.0,2013.0,2122.0
2931,174.0,19.0,5.0,-1,58.0,HUNGARIAN,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,2.0,1659.0,1678.0,1827.0,2001.0
2932,38.0,19.0,5.0,-1,94.0,1.5,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,3.0,1658.0,1677.0,1776.0,1814.0
2933,40.0,19.0,5.0,-1,75.0,KG,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,4.0,1658.0,1677.0,1724.0,1764.0
2934,15.0,18.0,5.0,-1,96.0,4,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,5.0,1658.0,1676.0,1621.0,1636.0
2935,23.0,12.0,5.0,-1,92.0,A,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,6.0,1666.0,1678.0,972.0,995.0
2936,50.0,15.0,5.0,-1,54.0,j-,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,7.0,1668.0,1683.0,897.0,947.0
2937,16.0,19.0,5.0,-1,95.0,4,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,8.0,1655.0,1674.0,862.0,878.0
2938,72.0,19.0,5.0,-1,54.0,0.000,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,9.0,1655.0,1674.0,696.0,768.0
2939,89.0,19.0,5.0,-1,82.0,20.950,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,10.0,1654.0,1673.0,557.0,646.0
2940,74.0,18.0,5.0,-1,87.0,83.80,photo-105.jpg,2448.0,3264.0,5.0,12.0,1.0,2.0,11.0,1654.0,1672.0,439.0,513.0
2944,103.0,24.0,6.0,-1,95.0,Delivery,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1698.0,1722.0,2020.0,2123.0
2945,74.0,19.0,6.0,-1,93.0,Order,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1698.0,1717.0,1937.0,2011.0
2946,91.0,20.0,6.0,-1,91.0,Totals$,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1697.0,1717.0,1838.0,1929.0
2947,86.0,19.0,6.0,-1,96.0,1584.43,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,1697.0,1716.0,1622.0,1708.0
2948,7.0,8.0,6.0,-1,58.0,£,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,1692.0,1700.0,990.0,997.0
2949,49.0,18.0,6.0,-1,96.0,GST,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,1695.0,1713.0,839.0,888.0
2950,61.0,18.0,6.0,-1,96.0,Total,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,1695.0,1713.0,770.0,831.0
2951,12.0,20.0,6.0,-1,87.0,$,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,1694.0,1714.0,748.0,760.0
2952,46.0,19.0,6.0,-1,87.0,2.32,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,1694.0,1713.0,692.0,738.0
2956,73.0,19.0,7.0,-1,91.0,©.000,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1144.0,1163.0,703.0,776.0
2957,88.0,19.0,7.0,-1,85.0,17.000,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1143.0,1162.0,567.0,655.0
2958,72.0,18.0,7.0,-1,83.0,68.00,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1142.0,1160.0,451.0,523.0
2960,72.0,19.0,7.0,-1,67.0,0.000,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1180.0,1199.0,703.0,775.0
2961,88.0,19.0,7.0,-1,87.0,12.250,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,1179.0,1198.0,566.0,654.0
2962,73.0,19.0,7.0,-1,86.0,98.00,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,1178.0,1197.0,450.0,523.0
2964,73.0,19.0,7.0,-1,91.0,©.000,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,1216.0,1235.0,702.0,775.0
2965,87.0,18.0,7.0,-1,84.0,12.000,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,2.0,1215.0,1233.0,566.0,653.0
2966,88.0,19.0,7.0,-1,94.0,216.00,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,3.0,1214.0,1233.0,450.0,538.0
2968,72.0,19.0,7.0,-1,24.0,0.000,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,1.0,1252.0,1271.0,702.0,774.0
2969,89.0,19.0,7.0,-1,73.0,22.950,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,2.0,1251.0,1270.0,565.0,654.0
2970,74.0,19.0,7.0,-1,85.0,45.90,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,3.0,1250.0,1269.0,448.0,522.0
2972,73.0,18.0,7.0,-1,88.0,©.000,photo-105.jpg,2448.0,3264.0,5.0,5.0,1.0,1.0,1.0,1289.0,1307.0,701.0,774.0
2973,88.0,18.0,7.0,-1,89.0,18.290,photo-105.jpg,2448.0,3264.0,5.0,5.0,1.0,1.0,2.0,1288.0,1306.0,564.0,652.0
2974,72.0,19.0,7.0,-1,77.0,73.16,photo-105.jpg,2448.0,3264.0,5.0,5.0,1.0,1.0,3.0,1287.0,1306.0,448.0,520.0
2976,73.0,18.0,7.0,-1,96.0,0.000,photo-105.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,1.0,1325.0,1343.0,700.0,773.0
2977,72.0,19.0,7.0,-1,96.0,9.950,photo-105.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,2.0,1324.0,1343.0,564.0,636.0
2978,73.0,19.0,7.0,-1,86.0,19.90,photo-105.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,3.0,1323.0,1342.0,447.0,520.0
2980,72.0,19.0,7.0,-1,95.0,0.000,photo-105.jpg,2448.0,3264.0,5.0,7.0,1.0,1.0,1.0,1361.0,1380.0,700.0,772.0
2981,73.0,19.0,7.0,-1,94.0,6.200,photo-105.jpg,2448.0,3264.0,5.0,7.0,1.0,1.0,2.0,1360.0,1379.0,563.0,636.0
2982,73.0,19.0,7.0,-1,81.0,74.40,photo-105.jpg,2448.0,3264.0,5.0,7.0,1.0,1.0,3.0,1359.0,1378.0,446.0,519.0
2984,73.0,18.0,7.0,-1,95.0,0.580,photo-105.jpg,2448.0,3264.0,5.0,8.0,1.0,1.0,1.0,1398.0,1416.0,699.0,772.0
2985,73.0,19.0,7.0,-1,95.0,3.190,photo-105.jpg,2448.0,3264.0,5.0,8.0,1.0,1.0,2.0,1397.0,1416.0,562.0,635.0
2986,56.0,19.0,7.0,-1,96.0,6.38,photo-105.jpg,2448.0,3264.0,5.0,8.0,1.0,1.0,3.0,1396.0,1415.0,446.0,502.0
2988,73.0,19.0,7.0,-1,94.0,0.580,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,1.0,1434.0,1453.0,699.0,772.0
2989,72.0,18.0,7.0,-1,95.0,3.190,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,2.0,1434.0,1452.0,562.0,634.0
2990,58.0,19.0,7.0,-1,93.0,6.38,photo-105.jpg,2448.0,3264.0,5.0,9.0,1.0,1.0,3.0,1433.0,1452.0,444.0,502.0
2992,72.0,18.0,7.0,-1,96.0,1.160,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,1.0,1471.0,1489.0,698.0,770.0
2993,73.0,19.0,7.0,-1,91.0,3.190,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,2.0,1470.0,1489.0,561.0,634.0
2994,73.0,20.0,7.0,-1,90.0,12.76,photo-105.jpg,2448.0,3264.0,5.0,10.0,1.0,1.0,3.0,1469.0,1489.0,444.0,517.0
2996,72.0,19.0,7.0,-1,75.0,0.000,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,1.0,1508.0,1527.0,698.0,770.0
2997,88.0,19.0,7.0,-1,86.0,15.950,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,2.0,1507.0,1526.0,560.0,648.0
2998,89.0,19.0,7.0,-1,89.0,765.60,photo-105.jpg,2448.0,3264.0,5.0,11.0,1.0,1.0,3.0,1506.0,1525.0,444.0,533.0
3002,15.0,17.0,8.0,-1,61.0,3,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1146.0,1163.0,869.0,884.0
3003,13.0,18.0,8.0,-1,47.0,m,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1181.0,1199.0,870.0,883.0
3004,14.0,18.0,8.0,-1,61.0,a,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1217.0,1235.0,868.0,882.0
3006,10.0,18.0,8.0,-1,51.0,s,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1217.0,1235.0,888.0,898.0
3010,33.0,310.0,9.0,-1,53.0,N‘NsNNQsN,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1253.0,1563.0,864.0,897.0
3014,15.0,18.0,10.0,-1,64.0,o,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1582.0,1600.0,863.0,878.0
3016,15.0,19.0,10.0,-1,76.0,bJ,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1581.0,1600.0,879.0,894.0
3020,62.0,19.0,11.0,-1,96.0,Total,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1812.0,1831.0,2063.0,2125.0
3021,71.0,19.0,11.0,-1,95.0,Units:,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1812.0,1831.0,1982.0,2053.0
3022,40.0,20.0,11.0,-1,95.0,133,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1811.0,1831.0,1932.0,1972.0
3023,61.0,19.0,11.0,-1,96.0,Total,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,1810.0,1829.0,1528.0,1589.0
3024,76.0,19.0,11.0,-1,92.0,Lines:,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,1810.0,1829.0,1442.0,1518.0
3025,25.0,18.0,11.0,-1,92.0,15,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,1810.0,1828.0,1407.0,1432.0
3026,108.0,19.0,11.0,-1,71.0,*Invoice,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,1808.0,1827.0,669.0,777.0
3027,62.0,19.0,11.0,-1,96.0,Total,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,1807.0,1826.0,598.0,660.0
3028,12.0,21.0,11.0,-1,96.0,$,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,1806.0,1827.0,576.0,588.0
3029,88.0,19.0,11.0,-1,96.0,1584.45,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,10.0,1807.0,1826.0,436.0,524.0
3031,199.0,25.0,11.0,-1,43.0,Taxed(incl.GST),photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1848.0,1873.0,1927.0,2126.0
3032,75.0,21.0,11.0,-1,89.0,$25.52,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,1848.0,1869.0,1842.0,1917.0
3033,132.0,19.0,11.0,-1,91.0,Non-Taxed,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,1847.0,1866.0,1456.0,1588.0
3034,103.0,21.0,11.0,-1,96.0,$1558.93,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,1846.0,1867.0,1344.0,1447.0
3037,63.0,20.0,11.0,-1,96.0,Total,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,1.0,1886.0,1906.0,2064.0,2127.0
3038,66.0,19.0,11.0,-1,96.0,Sales,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,2.0,1886.0,1905.0,1986.0,2052.0
3039,91.0,19.0,11.0,-1,92.0,Include,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,3.0,1886.0,1905.0,1885.0,1976.0
3040,59.0,19.0,11.0,-1,91.0,*GST,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,4.0,1885.0,1904.0,1817.0,1876.0
3041,61.0,20.0,11.0,-1,94.0,$2.32,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,2.0,5.0,1885.0,1905.0,1747.0,1808.0
3044,76.0,20.0,11.0,-1,96.0,Order,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,1.0,1926.0,1946.0,2051.0,2127.0
3045,74.0,19.0,11.0,-1,96.0,Order,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,3.0,2.0,1926.0,1945.0,1919.0,1993.0
3048,54.0,21.0,11.0,-1,96.0,Date,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,1.0,1963.0,1984.0,2073.0,2127.0
3049,102.0,20.0,11.0,-1,95.0,Number,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,2.0,1963.0,1983.0,1892.0,1994.0
3051,100.0,24.0,11.0,-1,94.0,Delivery,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,4.0,1962.0,1986.0,1744.0,1844.0
3052,74.0,20.0,11.0,-1,96.0,Order,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,5.0,1961.0,1981.0,1661.0,1735.0
3053,101.0,20.0,11.0,-1,96.0,Number,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,6.0,1961.0,1981.0,1552.0,1653.0
3054,119.0,19.0,11.0,-1,96.0,Purchase,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,7.0,1961.0,1980.0,1110.0,1229.0
3055,73.0,20.0,11.0,-1,96.0,Order,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,8.0,1960.0,1980.0,1027.0,1100.0
3056,102.0,19.0,11.0,-1,96.0,Number,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,4.0,9.0,1960.0,1979.0,916.0,1018.0
3060,131.0,26.0,12.0,-1,95.0,Balance,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2112.0,2138.0,1221.0,1352.0
3061,101.0,34.0,12.0,-1,95.0,Owing,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2110.0,2144.0,1107.0,1208.0
3062,147.0,27.0,12.0,-1,96.0,Previous,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2110.0,2137.0,946.0,1093.0
3063,166.0,27.0,12.0,-1,95.0,Statement,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2110.0,2137.0,765.0,931.0
3064,48.0,5.0,12.0,-1,20.0,+x,photo-105.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,2129.0,2134.0,647.0,695.0
3066,119.0,27.0,12.0,-1,85.0,Deduct,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,2149.0,2176.0,1233.0,1352.0
3067,179.0,34.0,12.0,-1,85.0,Payment(s),photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,2148.0,2182.0,1015.0,1194.0
3068,157.0,26.0,12.0,-1,83.0,Received,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,2148.0,2174.0,845.0,1002.0
3069,176.0,5.0,12.0,-1,66.0,.........,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,2168.0,2173.0,625.0,801.0
3070,16.0,28.0,12.0,-1,84.0,§,photo-105.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,2149.0,2177.0,599.0,615.0
3072,131.0,27.0,12.0,-1,96.0,Balance,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,2187.0,2214.0,1063.0,1194.0
3073,202.0,34.0,12.0,-1,95.0,Outstanding,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,2.0,2186.0,2220.0,849.0,1051.0
3075,176.0,6.0,12.0,-1,23.0,.........,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,4.0,2205.0,2211.0,624.0,800.0
3076,16.0,28.0,12.0,-1,79.0,5,photo-105.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,5.0,2187.0,2215.0,598.0,614.0
3078,71.0,27.0,12.0,-1,95.0,ADD,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,1.0,2225.0,2252.0,1282.0,1353.0
3079,148.0,27.0,12.0,-1,38.0,*Mmvoite,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,2.0,2224.0,2251.0,1046.0,1194.0
3080,81.0,27.0,12.0,-1,79.0,Total.,photo-105.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,3.0,2224.0,2251.0,952.0,1033.0
