,filename,cell_type,x1,x2,y1,y2,content,img_width,img_height,bb_width,bb_height,conf
6151,photo-69.jpg,-1.0,1240.0,1273.0,1816.0,1915.0,Nozzle,3264.0,2448.0,33.0,99.0,100
5336,photo-59.jpg,-1.0,1248.0,1280.0,1816.0,1912.0,Gloves,3264.0,2448.0,32.0,96.0,100
1258,photo-109.jpg,-1.0,1255.0,1284.0,1816.0,1961.0,PEPERONI,3264.0,2448.0,29.0,145.0,100
3084,photo-29.jpg,-1.0,1318.0,1351.0,1816.0,1870.0,101,3264.0,2448.0,33.0,54.0,100
1107,photo-108.jpg,-1.0,1339.0,1368.0,1816.0,1917.0,SHRED,3264.0,2448.0,29.0,101.0,100
1644,photo-112.jpg,-1.0,1398.0,1426.0,1816.0,1951.0,PK100 PO,3264.0,2448.0,28.0,135.0,100
4358,photo-46.jpg,-1.0,1399.0,1430.0,1816.0,1922.0,TASTY,3264.0,2448.0,31.0,106.0,100
3075,photo-29.jpg,-1.0,1540.0,1573.0,1816.0,1924.0,VT 105,3264.0,2448.0,33.0,108.0,100
3073,photo-29.jpg,-1.0,1585.0,1617.0,1816.0,1870.0,118,3264.0,2448.0,32.0,54.0,100
5900,photo-65.jpg,-1.0,1263.0,1295.0,1815.0,1913.0,Gloves,3264.0,2448.0,32.0,98.0,100
5896,photo-65.jpg,-1.0,1321.0,1354.0,1815.0,1913.0,Gloves,3264.0,2448.0,33.0,98.0,100
3082,photo-29.jpg,-1.0,1362.0,1395.0,1815.0,1873.0,109,3264.0,2448.0,33.0,58.0,100
6531,photo-73.jpg,-1.0,1371.0,1410.0,1815.0,1945.0,BROWN,3264.0,2448.0,39.0,130.0,100
6365,photo-71.jpg,-1.0,1490.0,1525.0,1815.0,1920.0,Cream,3264.0,2448.0,35.0,105.0,100
4339,photo-46.jpg,-1.0,1521.0,1553.0,1815.0,1900.0,1PLY,3264.0,2448.0,32.0,85.0,100
4004,photo-42.jpg,-1.0,1537.0,1571.0,1815.0,1939.0,GARLIC,3264.0,2448.0,34.0,124.0,100
8055,photo-96.jpg,-1.0,1034.0,1060.0,1814.0,1883.0,BLUE,3264.0,2448.0,26.0,69.0,100
6844,photo-76.jpg,-1.0,1101.0,1135.0,1814.0,1907.0,Roast,3264.0,2448.0,34.0,93.0,100
7849,photo-93.jpg,-1.0,1136.0,1162.0,1814.0,1864.0,[PAN,3264.0,2448.0,26.0,50.0,100
8006,photo-96.jpg,-1.0,1204.0,1230.0,1814.0,1992.0,THERMOMETER,3264.0,2448.0,26.0,178.0,100
5469,photo-60.jpg,-1.0,1261.0,1293.0,1814.0,1909.0,Gloves,3264.0,2448.0,32.0,95.0,100
1384,photo-110.jpg,-1.0,1290.0,1306.0,1814.0,1831.0,E,3264.0,2448.0,16.0,17.0,100
69,photo-0.jpg,-1.0,1361.0,1375.0,1814.0,1837.0,H,3264.0,2448.0,14.0,23.0,100
5894,photo-65.jpg,-1.0,1381.0,1413.0,1814.0,1913.0,Gloves,3264.0,2448.0,32.0,99.0,100
1216,photo-109.jpg,-1.0,1396.0,1425.0,1814.0,1906.0,VINYL,3264.0,2448.0,29.0,92.0,100
3080,photo-29.jpg,-1.0,1406.0,1439.0,1814.0,1872.0,105,3264.0,2448.0,33.0,58.0,100
1640,photo-112.jpg,-1.0,1432.0,1460.0,1814.0,1876.0,2KC,3264.0,2448.0,28.0,62.0,100
6352,photo-71.jpg,-1.0,1539.0,1573.0,1814.0,1919.0,Cream,3264.0,2448.0,34.0,105.0,100
3071,photo-29.jpg,-1.0,1629.0,1662.0,1814.0,1872.0,138,3264.0,2448.0,33.0,58.0,100
3070,photo-29.jpg,-1.0,1674.0,1707.0,1814.0,1872.0,149,3264.0,2448.0,33.0,58.0,100
6338,photo-71.jpg,-1.0,1684.0,1702.0,1814.0,1915.0,DDT?,3264.0,2448.0,18.0,101.0,100
8045,photo-96.jpg,-1.0,1076.0,1102.0,1813.0,1898.0,[PIZZA,3264.0,2448.0,26.0,85.0,100
5475,photo-60.jpg,-1.0,1148.0,1180.0,1813.0,1909.0,Gloves,3264.0,2448.0,32.0,96.0,100
5472,photo-60.jpg,-1.0,1204.0,1236.0,1813.0,1909.0,Gloves,3264.0,2448.0,32.0,96.0,100
5466,photo-60.jpg,-1.0,1318.0,1349.0,1813.0,1909.0,Docket,3264.0,2448.0,31.0,96.0,100
5916,photo-66.jpg,-1.0,1399.0,1430.0,1813.0,1905.0,Docket,3264.0,2448.0,31.0,92.0,100
593,photo-104.jpg,-1.0,1581.0,1611.0,1813.0,1916.0,SHRED,3264.0,2448.0,30.0,103.0,100
1736,photo-113.jpg,-1.0,1609.0,1641.0,1813.0,2189.0,MLAND SWISS SLICE 1KG(10,3264.0,2448.0,32.0,376.0,100
481,photo-102.jpg,-1.0,1078.0,1104.0,1812.0,1890.0,COUPE,3264.0,2448.0,26.0,78.0,100
5699,photo-63.jpg,-1.0,1158.0,1190.0,1812.0,1877.0,Low,3264.0,2448.0,32.0,65.0,100
1817,photo-113.jpg,-1.0,1203.0,1232.0,1812.0,1920.0,A10 TIN,3264.0,2448.0,29.0,108.0,100
5695,photo-63.jpg,-1.0,1216.0,1249.0,1812.0,1877.0,Low,3264.0,2448.0,33.0,65.0,100
5693,photo-63.jpg,-1.0,1275.0,1308.0,1812.0,1877.0,Low,3264.0,2448.0,33.0,65.0,100
7795,photo-93.jpg,-1.0,1293.0,1323.0,1812.0,1863.0,1/6,3264.0,2448.0,30.0,51.0,100
4111,photo-43.jpg,-1.0,1343.0,1375.0,1812.0,1861.0,(6),3264.0,2448.0,32.0,49.0,100
3076,photo-29.jpg,-1.0,1495.0,1529.0,1812.0,1926.0,FW 102,3264.0,2448.0,34.0,114.0,100
475,photo-102.jpg,-1.0,1117.0,1143.0,1811.0,1890.0,COUPE,3264.0,2448.0,26.0,79.0,100
468,photo-102.jpg,-1.0,1157.0,1183.0,1811.0,1975.0,THERMOMETER,3264.0,2448.0,26.0,164.0,100
7808,photo-93.jpg,-1.0,1255.0,1282.0,1811.0,1921.0,BASTING,3264.0,2448.0,27.0,110.0,100
5629,photo-62.jpg,-1.0,1322.0,1354.0,1811.0,1906.0,Gloves,3264.0,2448.0,32.0,95.0,100
3015,photo-28.jpg,-1.0,1336.0,1370.0,1811.0,1860.0,PP,3264.0,2448.0,34.0,49.0,100
3013,photo-28.jpg,-1.0,1382.0,1415.0,1811.0,1863.0,PO,3264.0,2448.0,33.0,52.0,100
1357,photo-110.jpg,-1.0,1392.0,1420.0,1811.0,1874.0,3KG,3264.0,2448.0,28.0,63.0,100
7385,photo-84.jpg,-1.0,1403.0,1446.0,1811.0,1974.0,Hungarian,3264.0,2448.0,43.0,163.0,100
1770,photo-113.jpg,-1.0,1439.0,1470.0,1811.0,2072.0,LC VINYL C-Gv0oo06,3264.0,2448.0,31.0,261.0,100
4088,photo-43.jpg,-1.0,1461.0,1495.0,1811.0,1938.0,*#21L (6),3264.0,2448.0,34.0,127.0,100
8191,photo-98.jpg,-1.0,2217.0,2243.0,1811.0,1909.0,WOODEN,3264.0,2448.0,26.0,98.0,100
1664,photo-112.jpg,-1.0,1223.0,1252.0,1810.0,2043.0,BASIL PESTOZLT,3264.0,2448.0,29.0,233.0,100
5632,photo-62.jpg,-1.0,1265.0,1297.0,1810.0,1906.0,Gloves,3264.0,2448.0,32.0,96.0,100
3017,photo-28.jpg,-1.0,1290.0,1324.0,1810.0,1861.0,FO,3264.0,2448.0,34.0,51.0,100
5623,photo-62.jpg,-1.0,1379.0,1411.0,1810.0,1906.0,Docket,3264.0,2448.0,32.0,96.0,100
4097,photo-43.jpg,-1.0,1422.0,1455.0,1810.0,1939.0,*#21 (6),3264.0,2448.0,33.0,129.0,100
6192,photo-7.jpg,-1.0,1430.0,1468.0,1810.0,1996.0,LAMINGTONS,3264.0,2448.0,38.0,186.0,100
5682,photo-63.jpg,-1.0,1451.0,1490.0,1810.0,1880.0,Bags,3264.0,2448.0,39.0,70.0,100
5532,photo-61.jpg,-1.0,1482.0,1514.0,1810.0,1940.0,Pizza Box,3264.0,2448.0,32.0,130.0,100
4084,photo-43.jpg,-1.0,1501.0,1535.0,1810.0,1938.0,*#21L (6),3264.0,2448.0,34.0,128.0,100
5529,photo-61.jpg,-1.0,1538.0,1570.0,1810.0,1940.0,Pizza Box,3264.0,2448.0,32.0,130.0,100
5988,photo-67.jpg,-1.0,1625.0,1657.0,1810.0,1885.0,Bowl,3264.0,2448.0,32.0,75.0,100
3068,photo-29.jpg,-1.0,1718.0,1752.0,1810.0,1867.0,109,3264.0,2448.0,34.0,57.0,100
8266,photo-98.jpg,-1.0,2090.0,2116.0,1810.0,1861.0,[FOR,3264.0,2448.0,26.0,51.0,100
8248,photo-98.jpg,-1.0,2174.0,2200.0,1810.0,1863.0,CUP,3264.0,2448.0,26.0,53.0,100
3019,photo-28.jpg,-1.0,1246.0,1278.0,1809.0,1861.0,FM,3264.0,2448.0,32.0,52.0,100
4421,photo-47.jpg,-1.0,1345.0,1381.0,1809.0,1925.0,BULLA,3264.0,2448.0,36.0,116.0,100
1466,photo-111.jpg,-1.0,1591.0,1619.0,1809.0,1883.0,10KG,3264.0,2448.0,28.0,74.0,100
8287,photo-98.jpg,-1.0,1923.0,1949.0,1809.0,1920.0,[BASTING,3264.0,2448.0,26.0,111.0,100
8280,photo-98.jpg,-1.0,1965.0,1991.0,1809.0,1950.0,MEASURING,3264.0,2448.0,26.0,141.0,100
8275,photo-98.jpg,-1.0,2006.0,2032.0,1809.0,1951.0,MEASURING,3264.0,2448.0,26.0,142.0,100
7113,photo-8.jpg,-1.0,1081.0,1103.0,1808.0,1992.0,UESCRNIP UTU,3264.0,2448.0,22.0,184.0,100
5379,photo-59.jpg,-1.0,1093.0,1112.0,1808.0,1914.0,both dant?,3264.0,2448.0,19.0,106.0,100
8118,photo-97.jpg,-1.0,1106.0,1132.0,1808.0,1891.0,SIDED,3264.0,2448.0,26.0,83.0,100
6749,photo-75.jpg,-1.0,1153.0,1187.0,1808.0,1962.0,Tomatoes,3264.0,2448.0,34.0,154.0,100
6417,photo-71.jpg,-1.0,1195.0,1233.0,1808.0,1928.0,Vinegar,3264.0,2448.0,38.0,120.0,100
7156,photo-80.jpg,-1.0,1285.0,1319.0,1808.0,1906.0,Sauce,3264.0,2448.0,34.0,98.0,100
8406,photo-98.jpg,-1.0,1349.0,1374.0,1808.0,1859.0,MRS,3264.0,2448.0,25.0,51.0,100
8179,photo-98.jpg,-1.0,1390.0,1415.0,1808.0,1858.0,MRS,3264.0,2448.0,25.0,50.0,100
8359,photo-98.jpg,-1.0,1759.0,1785.0,1808.0,1902.0,HOLDER,3264.0,2448.0,26.0,94.0,100
6947,photo-77.jpg,-1.0,1062.0,1097.0,1807.0,1934.0,Pomace,3264.0,2448.0,35.0,127.0,100
389,photo-101.jpg,-1.0,1103.0,1128.0,1807.0,1888.0,STEAM,3264.0,2448.0,25.0,81.0,100
303,photo-101.jpg,-1.0,1301.0,1327.0,1807.0,1857.0,[PAN,3264.0,2448.0,26.0,50.0,100
3840,photo-40.jpg,-1.0,1392.0,1422.0,1807.0,1875.0,EXP,3264.0,2448.0,30.0,68.0,100
1210,photo-109.jpg,-1.0,1432.0,1460.0,1807.0,1900.0,VINYL,3264.0,2448.0,28.0,93.0,100
8369,photo-98.jpg,-1.0,1677.0,1702.0,1807.0,1888.0,BOARD,3264.0,2448.0,25.0,81.0,100
8363,photo-98.jpg,-1.0,1717.0,1743.0,1807.0,1888.0,BOARD,3264.0,2448.0,26.0,81.0,100
8579,photo-99.jpg,-1.0,2279.0,2307.0,1807.0,1906.0,FRENCH,3264.0,2448.0,28.0,99.0,100
1422,photo-110.jpg,-1.0,1180.0,1208.0,1806.0,1860.0,TIN,3264.0,2448.0,28.0,54.0,100
4175,photo-44.jpg,-1.0,1474.0,1506.0,1806.0,1873.0,R/L,3264.0,2448.0,32.0,67.0,100
8385,photo-98.jpg,-1.0,1553.0,1578.0,1806.0,1887.0,BOARD,3264.0,2448.0,25.0,81.0,100
3899,photo-41.jpg,-1.0,1587.0,1620.0,1806.0,1900.0,50 (6),3264.0,2448.0,33.0,94.0,100
8379,photo-98.jpg,-1.0,1594.0,1620.0,1806.0,1887.0,BOARD,3264.0,2448.0,26.0,81.0,100
8374,photo-98.jpg,-1.0,1635.0,1661.0,1806.0,1887.0,[BOARD,3264.0,2448.0,26.0,81.0,100
45,photo-0.jpg,-1.0,1752.0,1759.0,1806.0,1833.0,IS,3264.0,2448.0,7.0,27.0,100
1586,photo-111.jpg,-1.0,1095.0,1123.0,1805.0,1901.0,12.5KG,3264.0,2448.0,28.0,96.0,100
3286,photo-31.jpg,-1.0,1235.0,1271.0,1805.0,1910.0,FB 101,3264.0,2448.0,36.0,105.0,100
1650,photo-112.jpg,-1.0,1363.0,1391.0,1805.0,1954.0,C-Cvoo02,3264.0,2448.0,28.0,149.0,100
1779,photo-113.jpg,-1.0,1405.0,1437.0,1805.0,2187.0,HEINZ TOMATO PASTE 3.15K,3264.0,2448.0,32.0,382.0,100
1330,photo-110.jpg,-1.0,1568.0,1600.0,1805.0,1908.0,1KG(10,3264.0,2448.0,32.0,103.0,100
1154,photo-108.jpg,-1.0,1130.0,1158.0,1804.0,1887.0,HANS,3264.0,2448.0,28.0,83.0,100
1051,photo-107.jpg,-1.0,1225.0,1255.0,1804.0,1906.0,LIQUID,3264.0,2448.0,30.0,102.0,100
3323,photo-32.jpg,-1.0,1236.0,1270.0,1804.0,1859.0,101,3264.0,2448.0,34.0,55.0,100
6196,photo-7.jpg,-1.0,1281.0,1314.0,1804.0,1877.0,LOAF,3264.0,2448.0,33.0,73.0,100
4193,photo-44.jpg,-1.0,1350.0,1381.0,1804.0,1890.0,PISH,3264.0,2448.0,31.0,86.0,100
1352,photo-110.jpg,-1.0,1427.0,1456.0,1804.0,1942.0,C-Cvoo0s,3264.0,2448.0,29.0,138.0,100
7259,photo-82.jpg,-1.0,1615.0,1652.0,1804.0,1890.0,Diced,3264.0,2448.0,37.0,86.0,100
5504,photo-60.jpg,-1.0,1116.0,1125.0,1803.0,1909.0,Eas,3264.0,2448.0,9.0,106.0,100
7015,photo-78.jpg,-1.0,1159.0,1194.0,1803.0,1936.0,BROWN,3264.0,2448.0,35.0,133.0,100
1572,photo-111.jpg,-1.0,1162.0,1189.0,1803.0,1902.0,HANS 1,3264.0,2448.0,27.0,99.0,100
7072,photo-79.jpg,-1.0,1203.0,1237.0,1803.0,1962.0,Mozzarella,3264.0,2448.0,34.0,159.0,100
6912,photo-77.jpg,-1.0,1211.0,1246.0,1803.0,1933.0,BROWN,3264.0,2448.0,35.0,130.0,100
907,photo-106.jpg,-1.0,1274.0,1302.0,1803.0,1887.0,PIECE,3264.0,2448.0,28.0,84.0,100
7788,photo-93.jpg,-1.0,1365.0,1376.0,1803.0,1813.0,I,3264.0,2448.0,11.0,10.0,100
1782,photo-113.jpg,-1.0,1371.0,1399.0,1803.0,1863.0,1KC,3264.0,2448.0,28.0,60.0,100
4263,photo-45.jpg,-1.0,1375.0,1406.0,1803.0,1884.0,100%,3264.0,2448.0,31.0,81.0,100
1205,photo-109.jpg,-1.0,1466.0,1496.0,1803.0,1968.0,XTRLARCE,3264.0,2448.0,30.0,165.0,100
5984,photo-67.jpg,-1.0,1683.0,1715.0,1803.0,1872.0,FD.,3264.0,2448.0,32.0,69.0,100
909,photo-106.jpg,-1.0,1240.0,1269.0,1802.0,1958.0,TOMATOES,3264.0,2448.0,29.0,156.0,100
3355,photo-33.jpg,-1.0,1244.0,1278.0,1802.0,1849.0,FS,3264.0,2448.0,34.0,47.0,100
805,photo-105.jpg,-1.0,1286.0,1318.0,1802.0,1970.0,TOMATOES,3264.0,2448.0,32.0,168.0,100
3321,photo-32.jpg,-1.0,1328.0,1362.0,1802.0,1912.0,Vi 102,3264.0,2448.0,34.0,110.0,100
6802,photo-76.jpg,-1.0,1345.0,1383.0,1802.0,1968.0,Mozzarella,3264.0,2448.0,38.0,166.0,100
3349,photo-33.jpg,-1.0,1378.0,1411.0,1802.0,1851.0,VT,3264.0,2448.0,33.0,49.0,100
3347,photo-33.jpg,-1.0,1423.0,1455.0,1802.0,1850.0,PP,3264.0,2448.0,32.0,48.0,100
6743,photo-75.jpg,-1.0,1202.0,1235.0,1801.0,1893.0,Roast,3264.0,2448.0,33.0,92.0,100
680,photo-104.jpg,-1.0,1230.0,1259.0,1801.0,1886.0,HANS,3264.0,2448.0,29.0,85.0,100
3285,photo-31.jpg,-1.0,1280.0,1314.0,1801.0,1857.0,101,3264.0,2448.0,34.0,56.0,100
1109,photo-108.jpg,-1.0,1304.0,1332.0,1801.0,1892.0,PK100,3264.0,2448.0,28.0,91.0,100
5687,photo-63.jpg,-1.0,1334.0,1367.0,1801.0,1876.0,Book,3264.0,2448.0,33.0,75.0,100
4249,photo-45.jpg,-1.0,1456.0,1487.0,1801.0,1886.0,HASH,3264.0,2448.0,31.0,85.0,100
3345,photo-33.jpg,-1.0,1467.0,1500.0,1801.0,1849.0,PP,3264.0,2448.0,33.0,48.0,100
1741,photo-113.jpg,-1.0,1541.0,1569.0,1801.0,1844.0,PO,3264.0,2448.0,28.0,43.0,100
2970,photo-27.jpg,-1.0,1227.0,1262.0,1800.0,1857.0,101,3264.0,2448.0,35.0,57.0,100
3353,photo-33.jpg,-1.0,1289.0,1322.0,1800.0,1851.0,VC,3264.0,2448.0,33.0,51.0,100
8768,photo-99.jpg,-1.0,1357.0,1383.0,1800.0,1883.0,ROUND,3264.0,2448.0,26.0,83.0,100
6563,photo-73.jpg,-1.0,1227.0,1262.0,1799.0,1951.0,Tomatoes,3264.0,2448.0,35.0,152.0,100
1806,photo-113.jpg,-1.0,1270.0,1299.0,1799.0,1938.0,PESTO2LT,3264.0,2448.0,29.0,139.0,100
3322,photo-32.jpg,-1.0,1281.0,1316.0,1799.0,1915.0,FW 102,3264.0,2448.0,35.0,116.0,100
3351,photo-33.jpg,-1.0,1334.0,1367.0,1799.0,1853.0,VM,3264.0,2448.0,33.0,54.0,100
2967,photo-27.jpg,-1.0,1351.0,1386.0,1799.0,1859.0,105,3264.0,2448.0,35.0,60.0,100
2963,photo-27.jpg,-1.0,1446.0,1481.0,1799.0,1858.0,118,3264.0,2448.0,35.0,59.0,100
3343,photo-33.jpg,-1.0,1512.0,1545.0,1799.0,1857.0,MM,3264.0,2448.0,33.0,58.0,100
1738,photo-113.jpg,-1.0,1575.0,1605.0,1799.0,2039.0,MOZZ SHRED 2KC,3264.0,2448.0,30.0,240.0,100
1673,photo-112.jpg,-1.0,1258.0,1286.0,1798.0,1912.0,RIV 10K,3264.0,2448.0,28.0,114.0,100
672,photo-104.jpg,-1.0,1264.0,1293.0,1798.0,1861.0,1KG,3264.0,2448.0,29.0,63.0,100
2968,photo-27.jpg,-1.0,1274.0,1308.0,1798.0,1857.0,119,3264.0,2448.0,34.0,59.0,100
7668,photo-91.jpg,-1.0,1449.0,1486.0,1798.0,1898.0,Bacon,3264.0,2448.0,37.0,100.0,100
7636,photo-90.jpg,-1.0,1458.0,1493.0,1798.0,1892.0,Bacon,3264.0,2448.0,35.0,94.0,100
2960,photo-27.jpg,-1.0,1494.0,1528.0,1798.0,1860.0,149,3264.0,2448.0,34.0,62.0,100
6501,photo-73.jpg,-1.0,1570.0,1607.0,1798.0,1941.0,Anchovie,3264.0,2448.0,37.0,143.0,100
8213,photo-98.jpg,-1.0,2427.0,2454.0,1798.0,1853.0,ALU,3264.0,2448.0,27.0,55.0,100
1257,photo-109.jpg,-1.0,1263.0,1277.0,1797.0,1815.0,(=,3264.0,2448.0,14.0,18.0,100
3283,photo-31.jpg,-1.0,1326.0,1360.0,1797.0,1857.0,105,3264.0,2448.0,34.0,60.0,100
650,photo-104.jpg,-1.0,1370.0,1398.0,1797.0,1853.0,RIV,3264.0,2448.0,28.0,56.0,100
3281,photo-31.jpg,-1.0,1371.0,1407.0,1797.0,1907.0,VT 105,3264.0,2448.0,36.0,110.0,100
3280,photo-31.jpg,-1.0,1417.0,1453.0,1797.0,1905.0,VT 114,3264.0,2448.0,36.0,108.0,100
600,photo-104.jpg,-1.0,1545.0,1575.0,1797.0,1890.0,PK100,3264.0,2448.0,30.0,93.0,100
6593,photo-74.jpg,-1.0,1086.0,1099.0,1796.0,1808.0,i,3264.0,2448.0,13.0,12.0,100
1286,photo-109.jpg,-1.0,1113.0,1142.0,1796.0,1894.0,FLOUR,3264.0,2448.0,29.0,98.0,100
8807,photo-99.jpg,-1.0,1113.0,1137.0,1796.0,1830.0,10,3264.0,2448.0,24.0,34.0,100
8801,photo-99.jpg,-1.0,1152.0,1178.0,1796.0,1893.0,[DREDGE,3264.0,2448.0,26.0,97.0,100
6017,photo-67.jpg,-1.0,1217.0,1249.0,1796.0,1860.0,Low,3264.0,2448.0,32.0,64.0,100
6014,photo-67.jpg,-1.0,1276.0,1307.0,1796.0,1860.0,Low,3264.0,2448.0,31.0,64.0,100
1526,photo-111.jpg,-1.0,1297.0,1313.0,1796.0,1813.0,E,3264.0,2448.0,16.0,17.0,100
7396,photo-84.jpg,-1.0,1332.0,1375.0,1796.0,1954.0,Pepperoni,3264.0,2448.0,43.0,158.0,100
6011,photo-67.jpg,-1.0,1334.0,1365.0,1796.0,1860.0,Low,3264.0,2448.0,31.0,64.0,100
2965,photo-27.jpg,-1.0,1399.0,1433.0,1796.0,1854.0,115,3264.0,2448.0,34.0,58.0,100
4353,photo-46.jpg,-1.0,1440.0,1471.0,1796.0,1939.0,PREMIUM,3264.0,2448.0,31.0,143.0,100
3279,photo-31.jpg,-1.0,1462.0,1497.0,1795.0,1851.0,118,3264.0,2448.0,35.0,56.0,100
1193,photo-109.jpg,-1.0,1539.0,1544.0,1795.0,1810.0,1,3264.0,2448.0,5.0,15.0,100
6835,photo-76.jpg,-1.0,1150.0,1185.0,1794.0,1894.0,Sauce,3264.0,2448.0,35.0,100.0,100
3320,photo-32.jpg,-1.0,1373.0,1407.0,1794.0,1854.0,109,3264.0,2448.0,34.0,60.0,100
3718,photo-39.jpg,-1.0,1411.0,1441.0,1794.0,1862.0,BFM,3264.0,2448.0,30.0,68.0,100
3706,photo-39.jpg,-1.0,1452.0,1485.0,1794.0,1941.0,TUSCANY,3264.0,2448.0,33.0,147.0,100
5996,photo-67.jpg,-1.0,1508.0,1546.0,1794.0,1863.0,Bags,3264.0,2448.0,38.0,69.0,100
8105,photo-97.jpg,-1.0,1147.0,1172.0,1793.0,1874.0,18 OML,3264.0,2448.0,25.0,81.0,100
6389,photo-71.jpg,-1.0,1339.0,1376.0,1793.0,1923.0,BROWN,3264.0,2448.0,37.0,130.0,100
4100,photo-43.jpg,-1.0,1382.0,1415.0,1793.0,1941.0,125G(20),3264.0,2448.0,33.0,148.0,100
1339,photo-110.jpg,-1.0,1497.0,1525.0,1793.0,1838.0,PO,3264.0,2448.0,28.0,45.0,100
3993,photo-42.jpg,-1.0,1618.0,1652.0,1793.0,1857.0,R/L,3264.0,2448.0,34.0,64.0,100
5014,photo-56.jpg,-1.0,1782.0,1819.0,1793.0,1882.0,SELF,3264.0,2448.0,37.0,89.0,100
8550,photo-99.jpg,-1.0,1029.0,1055.0,1792.0,1874.0,[PIZZA,3264.0,2448.0,26.0,82.0,100
1265,photo-109.jpg,-1.0,1220.0,1248.0,1792.0,1898.0,SLICED,3264.0,2448.0,28.0,106.0,100
1392,photo-110.jpg,-1.0,1250.0,1280.0,1792.0,1938.0,PESTO2LT,3264.0,2448.0,30.0,146.0,100
6715,photo-75.jpg,-1.0,1349.0,1385.0,1792.0,1957.0,Mozzarella,3264.0,2448.0,36.0,165.0,100
1763,photo-113.jpg,-1.0,1473.0,1504.0,1792.0,2188.0,GLOVES MD VINYL C-CVOOO2,3264.0,2448.0,31.0,396.0,100
7267,photo-82.jpg,-1.0,1546.0,1585.0,1792.0,1936.0,Shredded,3264.0,2448.0,39.0,144.0,100
3576,photo-38.jpg,-1.0,1685.0,1717.0,1792.0,1877.0,THAL,3264.0,2448.0,32.0,85.0,100
8823,photo-99.jpg,-1.0,989.0,1014.0,1791.0,1872.0,PIZZA,3264.0,2448.0,25.0,81.0,100
853,photo-105.jpg,-1.0,1145.0,1173.0,1791.0,1854.0,BTL,3264.0,2448.0,28.0,63.0,100
6552,photo-73.jpg,-1.0,1273.0,1307.0,1791.0,1883.0,Roast,3264.0,2448.0,34.0,92.0,100
6976,photo-78.jpg,-1.0,1360.0,1396.0,1791.0,1937.0,Anchovie,3264.0,2448.0,36.0,146.0,100
309,photo-101.jpg,-1.0,1377.0,1411.0,1791.0,1872.0,x/H/D,3264.0,2448.0,34.0,81.0,100
3277,photo-31.jpg,-1.0,1508.0,1543.0,1791.0,1851.0,105,3264.0,2448.0,35.0,60.0,100
1334,photo-110.jpg,-1.0,1533.0,1561.0,1791.0,1853.0,2KG,3264.0,2448.0,28.0,62.0,100
3594,photo-38.jpg,-1.0,1559.0,1590.0,1791.0,1897.0,PUREE,3264.0,2448.0,31.0,106.0,100
3273,photo-31.jpg,-1.0,1600.0,1635.0,1791.0,1850.0,102,3264.0,2448.0,35.0,59.0,100
5603,photo-62.jpg,-1.0,1719.0,1751.0,1791.0,1907.0,Stainless,3264.0,2448.0,32.0,116.0,100
8165,photo-98.jpg,-1.0,1108.0,1133.0,1790.0,1942.0,INGREDIENT,3264.0,2448.0,25.0,152.0,100
1577,photo-111.jpg,-1.0,1129.0,1156.0,1790.0,1897.0,A10 TIN,3264.0,2448.0,27.0,107.0,100
1142,photo-108.jpg,-1.0,1198.0,1227.0,1790.0,1851.0,1KCG,3264.0,2448.0,29.0,61.0,100
1033,photo-107.jpg,-1.0,1296.0,1328.0,1790.0,1920.0,CaASHEW,3264.0,2448.0,32.0,130.0,100
986,photo-107.jpg,-1.0,1478.0,1509.0,1790.0,1911.0,ROLL 85,3264.0,2448.0,31.0,121.0,100
3825,photo-40.jpg,-1.0,1516.0,1547.0,1790.0,1855.0,SLC,3264.0,2448.0,31.0,65.0,100
6340,photo-71.jpg,-1.0,1634.0,1671.0,1790.0,1917.0,Gnocchi,3264.0,2448.0,37.0,127.0,100
8726,photo-99.jpg,-1.0,1648.0,1675.0,1790.0,1889.0,WOODEN,3264.0,2448.0,27.0,99.0,100
581,photo-104.jpg,-1.0,1651.0,1681.0,1790.0,1864.0,5006,3264.0,2448.0,30.0,74.0,100
8202,photo-98.jpg,-1.0,2503.0,2526.0,1790.0,1973.0,nFDNCTT,3264.0,2448.0,23.0,183.0,100
216,photo-100.jpg,-1.0,1257.0,1283.0,1789.0,1856.0,ELEC,3264.0,2448.0,26.0,67.0,100
806,photo-105.jpg,-1.0,1325.0,1354.0,1789.0,1891.0,PASTE,3264.0,2448.0,29.0,102.0,100
6787,photo-76.jpg,-1.0,1446.0,1486.0,1789.0,1880.0,Large,3264.0,2448.0,40.0,91.0,100
3819,photo-40.jpg,-1.0,1558.0,1588.0,1789.0,1877.0,LIME,3264.0,2448.0,30.0,88.0,100
1470,photo-111.jpg,-1.0,1559.0,1589.0,1789.0,1885.0,1KG(10,3264.0,2448.0,30.0,96.0,100
5635,photo-62.jpg,-1.0,1209.0,1247.0,1788.0,1904.0,Masking,3264.0,2448.0,38.0,116.0,100
1486,photo-111.jpg,-1.0,1392.0,1422.0,1788.0,2046.0,LG VINYL C-CVOO06,3264.0,2448.0,30.0,258.0,100
839,photo-105.jpg,-1.0,1216.0,1245.0,1787.0,1938.0,JULIENNE,3264.0,2448.0,29.0,151.0,100
3274,photo-31.jpg,-1.0,1554.0,1589.0,1787.0,1846.0,108,3264.0,2448.0,35.0,59.0,100
7204,photo-81.jpg,-1.0,1612.0,1649.0,1787.0,1871.0,100%,3264.0,2448.0,37.0,84.0,100
